,0
10074,JQ061284.1
10075,JQ062983.1
10076,JQ071627.1
10077,JQ074257.1
10078,JQ074264.1
10079,JQ074315.1
10080,JQ074329.1
10081,JQ074331.1
10082,JQ074337.1
10083,JQ074377.1
10084,JQ074455.1
10085,JQ074478.1
10086,JQ074537.1
10087,JQ074603.1
10088,JQ074619.1
10089,JQ074674.1
10090,JQ074701.1
10091,JQ074753.1
10092,JQ074754.1
10093,JQ074800.1
10094,JQ074815.1
10095,JQ074818.1
10096,JQ074872.1
10097,JQ074886.1
10098,JQ074901.1
10099,JQ074910.1
10100,JQ074991.1
10101,JQ075035.1
10102,JQ075145.1
10103,JQ075157.1
10104,JQ075242.1
10105,JQ075243.1
10106,JQ075295.1
10107,JQ075322.1
10108,JQ075327.1
10109,JQ075347.1
10110,JQ075374.1
10111,JQ075438.1
10112,JQ075489.1
10113,JQ075569.1
10114,JQ075614.1
10115,JQ075672.1
10116,JQ075686.1
10117,JQ075764.1
10118,JQ075780.1
10119,JQ075916.1
10120,JQ075974.1
10121,JQ076064.1
10122,JQ076079.1
10123,JQ076195.1
10124,JQ076215.1
10125,JQ076249.1
10126,JQ076271.1
10127,JQ076338.1
10128,JQ076372.1
10129,JQ076387.1
10130,JQ076435.1
10131,JQ076437.1
10132,JQ076647.1
10133,JQ076705.1
10134,JQ076783.1
10135,JQ076787.1
10136,JQ076809.1
10137,JQ076825.1
10138,JQ076886.1
10139,JQ076894.1
10140,JQ077129.1
10141,JQ077153.1
10142,JQ077266.1
10143,JQ077287.1
10144,JQ077374.1
10145,JQ077404.1
10146,JQ077487.1
10147,JQ077557.1
10148,JQ077588.1
10149,JQ077653.1
10150,JQ077705.1
10151,JQ077767.1
10152,JQ077791.1
10153,JQ077879.1
10154,JQ077908.1
10155,JQ077912.1
10156,JQ078003.1
10157,JQ078012.1
10158,JQ078092.1
10159,JQ078163.1
10160,JQ078197.1
10161,JQ078235.1
10162,JQ078374.1
10163,JQ078381.1
10164,JQ078391.1
10165,JQ078401.1
10166,JQ078482.1
10167,JQ078597.1
10168,JQ078728.1
10169,JQ078760.1
10170,JQ078774.1
10171,JQ078820.1
10172,JQ078953.1
10173,JQ079012.1
10174,JQ079017.1
10175,JQ079069.1
10176,JQ079117.1
10177,JQ079137.1
10178,JQ079314.1
10179,JQ079419.1
10180,JQ079535.1
10181,JQ079550.1
10182,JQ079552.1
10183,JQ079586.1
10184,JQ079658.1
10185,JQ079673.1
10186,JQ079701.1
10187,JQ079734.1
10188,JQ091821.1
10189,JQ104390.1
10190,JQ108162.1
10191,JQ128728.1
10192,JQ146476.1
10193,JQ177214.1
10194,JQ177289.1
10195,JQ177305.1
10196,JQ177310.1
10197,JQ178174.1
10198,JQ180208.1
10199,JQ191316.1
10200,JQ217577.1
10201,JQ218068.1
10202,JQ218085.1
10203,JQ218087.1
10204,JQ218523.1
10205,JQ222928.1
10206,JQ223252.1
10207,JQ223301.1
10208,JQ226718.1
10209,JQ227935.1
10210,JQ235767.1
10211,JQ236371.1
10212,JQ259775.1
10213,JQ285888.1
10214,JQ285901.1
10215,JQ286811.1
10216,JQ286871.1
10217,JQ294193.1
10218,JQ294260.1
10219,JQ295238.1
10220,JQ299642.1
10221,JQ300452.1
10222,JQ307032.1
10223,JQ307056.1
10224,JQ307074.1
10225,JQ307075.1
10226,JQ307077.1
10227,JQ307078.1
10228,JQ307079.1
10229,JQ310351.1
10230,JQ323131.1
10231,JQ327043.1
10232,JQ327215.1
10233,JQ337023.1
10234,JQ337264.1
10235,JQ337269.1
10236,JQ337369.1
10237,JQ356973.1
10238,JQ357695.1
10239,JQ357718.1
10240,JQ374506.2
10241,JQ374785.2
10242,JQ376085.2
10243,JQ376595.2
10244,JQ377053.2
10245,JQ377104.2
10246,JQ377113.2
10247,JQ377178.2
10248,JQ377413.2
10249,JQ377447.2
10250,JQ377605.2
10251,JQ377940.2
10252,JQ378392.2
10253,JQ385516.2
10254,JQ398611.1
10255,JQ400855.1
10256,JQ401655.1
10257,JQ402067.1
10258,JQ404429.1
10259,JQ407505.1
10260,JQ413511.1
10261,JQ422891.1
10262,JQ422899.1
10263,JQ422919.1
10264,JQ422920.1
10265,JQ422926.1
10266,JQ422952.1
10267,JQ422963.1
10268,JQ422979.1
10269,JQ422986.1
10270,JQ422988.1
10271,JQ425774.1
10272,JQ426201.1
10273,JQ427498.1
10274,JQ427499.1
10275,JQ439906.1
10276,JQ450916.1
10277,JQ481746.1
10278,JQ489133.1
10279,JQ492706.1
10280,JQ504132.1
10281,JQ511391.1
10282,JQ518350.1
10283,JQ609328.1
10284,JQ624066.1
10285,JQ624096.1
10286,JQ624152.1
10287,JQ624169.1
10288,JQ624176.1
10289,JQ624216.1
10290,JQ627417.1
10291,JQ629487.1
10292,JQ629735.1
10293,JQ655754.1
10294,JQ655755.1
10295,JQ657959.1
10296,JQ666279.1
10297,JQ669809.1
10298,JQ671005.1
10299,JQ675296.1
10300,JQ677897.1
10301,JQ684367.1
10302,JQ684508.1
10303,JQ700716.1
10304,JQ701032.1
10305,JQ710858.1
10306,JQ711712.1
10307,JQ712901.1
10308,JQ712926.1
10309,JQ712927.1
10310,JQ712934.1
10311,JQ726865.1
10312,JQ733906.1
10313,JQ745578.1
10314,JQ745585.1
10315,JQ765717.1
10316,JQ768182.1
10317,JQ769957.1
10318,JQ769960.1
10319,JQ770028.1
10320,JQ772919.1
10321,JQ781318.1
10322,JQ794992.1
10323,JQ795002.1
10324,JQ798442.1
10325,JQ798941.1
10326,JQ806184.1
10327,JQ814727.1
10328,JQ830463.1
10329,JQ834907.1
10330,JQ860056.1
10331,JQ866847.1
10332,JQ899213.1
10333,JQ912923.1
10334,JQ917927.1
10335,JQ919304.1
10336,JQ919311.1
10337,JQ928425.1
10338,JQ953088.1
10339,JQ957839.1
10340,JQ959627.2
10341,JQ959646.2
10342,JQ959676.2
10343,JQ959696.2
10344,JQ959754.2
10345,JQ959766.2
10346,JQ959801.2
10347,JQ959867.2
10348,JQ959906.2
10349,JQ959954.2
10350,JQ960043.2
10351,JQ960195.2
10352,JQ960266.2
10353,JQ960268.2
10354,JQ960345.2
10355,JQ960353.2
10356,JQ960402.2
10357,JQ960482.2
10358,JQ960535.2
10359,JQ960539.2
10360,JQ960716.2
10361,JQ960931.2
10362,JQ961035.2
10363,JQ961070.2
10364,JQ961132.2
10365,JQ961357.2
10366,JQ961707.3
10367,JQ961785.2
10368,JQ961793.2
10369,JQ961886.2
10370,JQ961895.2
10371,JQ962173.2
10372,JQ962324.2
10373,JQ962417.2
10374,JQ962629.2
10375,JQ962904.2
10376,JQ962934.2
10377,JQ976510.1
10378,JQ979031.1
10379,JQ997196.1
10380,JQ997197.1
10381,JQ997206.1
10382,JQ997208.1
10383,JQ997285.1
10384,JQ997304.1
10385,JQ997308.2
10386,JQ997309.1
10387,JQ997361.1
10388,JQ997487.2
10389,JQ997488.1
10390,JQ997494.1
10391,JQ997495.1
10392,JQ997496.1
10393,JQ997497.1
10394,JQ997619.1
10395,JQ997620.2
10396,JQ997624.1
10397,JQ997698.1
10398,JQ997775.1
10399,JQ997804.1
10400,JQ997847.2
10401,JQ997935.1
10402,JQ997958.1
10403,JQ997969.1
10404,JQ997975.1
10405,JQ998005.1
10406,JQ998200.1
10407,JQ998237.2
10408,JQ998274.2
10409,JQ998292.1
10410,JQ998353.2
10411,JQ998436.1
10412,JQ998520.1
10413,JQ998746.1
10414,JQ998888.1
10415,JQ998999.2
10416,JQ999035.1
10417,JQ999052.1
10418,JQ999074.1
10419,JQ999181.1
10420,JQ999257.1
10421,JQ999276.1
10422,JQ999291.1
10423,JQ999303.1
10424,JQ999327.1
10425,JQ999348.1
10426,JQ999360.2
10427,JQ999361.1
10428,JQ999367.1
10429,JQ999368.1
10430,JQ999371.1
10431,JQ999381.1
10432,JQ999382.1
10433,JQ999451.1
10434,JQ999455.1
10435,JQ999505.1
10436,JQ999512.1
10437,JQ999542.1
10438,JQ999543.1
10439,JQ999634.1
10440,JQ999635.1
10441,JQ999638.1
10442,JQ999639.1
10443,JQ999640.1
10444,JQ999641.2
10445,JQ999642.1
10446,JQ999643.1
10447,JQ999644.1
10448,JQ999645.1
10449,JQ999646.1
10450,JQ999647.2
10451,JQ999648.1
10452,JQ999649.1
10453,JQ999651.2
10454,JQ999654.1
10455,JQ999655.2
10456,JQ999656.1
10457,JQ999657.1
10458,JQ999658.1
10459,JQ999659.1
10460,JQ999660.1
10461,JQ999662.1
10462,JQ999663.1
10463,JQ999665.1
10464,JQ999666.1
10465,JQ999667.1
10466,JQ999670.1
10467,JQ999671.1
10468,JQ999672.1
10469,JQ999673.1
10470,JQ999675.1
10471,JQ999676.1
10472,JQ999679.1
10473,JQ999685.2
10474,JQ999686.1
10475,JQ999687.1
10476,JQ999688.2
10477,JQ999689.1
10478,JQ999692.2
10479,JQ999694.1
10480,JQ999695.1
10481,JQ999700.1
10482,JQ999707.1
10483,JQ999708.1
10484,JQ999710.2
10485,JQ999712.1
10486,JQ999713.1
10487,JQ999714.1
10488,JQ999715.1
10489,JQ999716.1
10490,JQ999718.1
10491,JQ999721.1
10492,JQ999722.1
10493,JQ999723.2
10494,JQ999725.1
10495,JQ999726.1
10496,JQ999727.1
10497,JQ999728.1
10498,JQ999730.1
10499,JQ999732.1
10500,JQ999733.1
10501,JQ999734.1
10502,JQ999735.1
10503,JQ999736.1
10504,JQ999737.1
10505,JQ999739.1
10506,JQ999741.1
10507,JQ999745.2
10508,JQ999748.2
10509,JQ999749.1
10510,JQ999750.1
10511,JQ999752.2
10512,JQ999755.1
10513,JQ999756.1
10514,JQ999757.1
10515,JQ999758.1
10516,JQ999761.1
10517,JQ999762.1
10518,JQ999763.1
10519,JQ999764.1
10520,JQ999765.1
10521,JQ999766.1
10522,JQ999767.1
10523,JQ999769.1
10524,JQ999770.1
10525,JQ999771.2
10526,JQ999773.1
10527,JQ999774.1
10528,JQ999775.1
10529,JQ999776.1
10530,JQ999777.1
10531,JQ999778.1
10532,JQ999779.1
10533,JQ999780.1
10534,JQ999781.1
10535,JQ999782.1
10536,JQ999783.1
10537,JQ999784.1
10538,JQ999785.1
10539,JQ999786.1
10540,JQ999787.1
10541,JQ999788.1
10542,JQ999789.1
10543,JQ999790.1
10544,JQ999791.1
10545,JQ999793.1
10546,JQ999794.1
10547,JQ999796.1
10548,JQ999797.1
10549,JQ999798.1
10550,JQ999799.1
10551,JQ999800.1
10552,JQ999801.1
10553,JQ999802.1
10554,JQ999803.1
10555,JQ999804.1
10556,JQ999805.1
10557,JQ999806.1
10558,JQ999808.1
10559,JQ999810.2
10560,JQ999813.1
10561,JQ999816.1
10562,JQ999818.2
10563,JQ999820.1
10564,JQ999821.1
10565,JQ999822.1
10566,JQ999825.1
10567,JQ999828.2
10568,JQ999829.1
10569,JQ999831.1
10570,JQ999832.1
10571,JQ999834.1
10572,JQ999835.1
10573,JQ999836.1
10574,JQ999880.1
10575,JX007859.1
10576,JX007862.1
10577,JX011268.1
10578,JX011575.1
10579,JX011598.1
10580,JX052209.1
10581,JX079281.1
10582,JX090257.1
10583,JX095769.1
10584,JX095832.1
10585,JX096896.1
10586,JX105671.1
10587,JX106891.1
10588,JX107087.1
10589,JX107430.1
10590,JX107728.1
10591,JX108187.1
10592,JX109041.1
10593,JX127188.1
10594,JX141786.1
10595,JX144331.1
10596,JX170094.1
10597,JX170132.1
10598,JX172215.1
10599,JX172344.1
10600,JX173054.1
10601,JX173965.1
10602,JX193144.1
10603,JX193147.1
10604,JX196319.1
10605,JX219383.1
10606,JX219384.1
10607,JX219386.1
10608,JX219387.1
10609,JX219389.1
10610,JX219390.1
10611,JX219391.1
10612,JX219393.1
10613,JX219395.1
10614,JX219396.1
10615,JX219397.1
10616,JX219400.1
10617,JX219975.1
10618,JX228761.1
10619,JX255297.1
10620,JX257418.1
10621,JX257496.1
10622,JX257556.1
10623,JX257559.1
10624,JX257566.1
10625,JX257694.1
10626,JX257964.1
10627,JX271947.1
10628,JX296049.1
10629,JX394669.1
10630,JX394783.1
10631,JX394967.1
10632,JX394993.1
10633,JX395035.1
10634,JX395080.1
10635,JX395168.1
10636,JX395263.1
10637,JX395572.1
10638,JX395615.1
10639,JX395982.1
10640,JX396181.1
10641,JX396314.1
10642,JX396350.1
10643,JX397482.1
10644,JX398287.1
10645,JX402557.1
10646,JX433041.1
10647,JX453906.1
10648,JX486606.1
10649,JX493019.1
10650,JX493286.1
10651,JX493371.1
10652,JX493649.1
10653,JX493658.1
10654,JX507147.1
10655,JX527090.1
10656,JX534199.1
10657,JX543862.1
10658,JX574925.1
10659,JX633586.1
10660,JX634187.1
10661,JX634262.1
10662,JX634393.1
10663,JX636068.1
10664,JX636360.1
10665,JX636364.1
10666,JX636612.1
10667,JX637498.1
10668,JX639678.1
10669,JX640319.1
10670,JX640576.1
10671,JX644251.1
10672,JX667843.1
10673,JX671971.1
10674,JX672145.1
10675,JX672146.1
10676,JX672147.1
10677,JX672148.1
10678,JX672150.1
10679,JX672151.1
10680,JX672152.1
10681,JX672153.1
10682,JX672154.1
10683,JX672155.1
10684,JX672156.1
10685,JX672157.1
10686,JX672158.1
10687,JX672159.1
10688,JX672160.1
10689,JX672161.1
10690,JX672162.1
10691,JX672163.1
10692,JX672164.1
10693,JX672165.1
10694,JX672166.1
10695,JX672167.1
10696,JX672168.1
10697,JX672169.1
10698,JX672170.1
10699,JX672171.1
10700,JX672172.1
10701,JX672173.1
10702,JX672174.1
10703,JX672175.1
10704,JX672176.1
10705,JX672177.1
10706,JX672178.1
10707,JX672179.1
10708,JX672180.1
10709,JX672181.1
10710,JX672182.1
10711,JX672183.1
10712,JX672184.1
10713,JX672185.1
10714,JX672186.1
10715,JX672187.1
10716,JX672189.1
10717,JX672191.1
10718,JX672193.1
10719,JX672195.1
10720,JX672196.1
10721,JX672197.1
10722,JX672198.1
10723,JX672199.1
10724,JX672200.1
10725,JX672201.1
10726,JX672202.1
10727,JX672206.1
10728,JX672207.1
10729,JX672209.1
10730,JX672211.1
10731,JX672212.1
10732,JX672213.1
10733,JX672214.1
10734,JX672215.1
10735,JX672216.1
10736,JX672217.1
10737,JX672218.1
10738,JX672219.1
10739,JX672220.1
10740,JX672221.1
10741,JX672222.1
10742,JX672223.1
10743,JX672224.1
10744,JX672225.1
10745,JX672227.1
10746,JX672228.1
10747,JX672229.1
10748,JX672230.1
10749,JX672231.1
10750,JX672232.1
10751,JX672233.1
10752,JX672234.1
10753,JX672235.1
10754,JX672236.1
10755,JX672238.1
10756,JX672239.1
10757,JX672240.1
10758,JX672241.1
10759,JX672242.1
10760,JX672243.1
10761,JX672244.1
10762,JX672245.1
10763,JX672247.1
10764,JX672248.1
10765,JX672249.1
10766,JX672250.1
10767,JX672251.1
10768,JX672252.1
10769,JX672253.1
10770,JX672254.1
10771,JX672256.1
10772,JX672257.1
10773,JX672258.1
10774,JX672259.1
10775,JX672260.1
10776,JX672261.1
10777,JX672263.1
10778,JX672264.1
10779,JX672265.1
10780,JX672267.1
10781,JX672268.1
10782,JX672269.1
10783,JX672270.1
10784,JX672272.1
10785,JX672273.1
10786,JX672274.1
10787,JX672275.1
10788,JX672276.1
10789,JX672278.1
10790,JX672279.1
10791,JX672280.1
10792,JX672281.1
10793,JX672282.1
10794,JX672283.1
10795,JX672284.1
10796,JX672285.1
10797,JX672286.1
10798,JX672287.1
10799,JX672288.1
10800,JX672289.1
10801,JX672290.1
10802,JX672291.1
10803,JX672292.1
10804,JX672293.1
10805,JX672294.1
10806,JX672295.1
10807,JX672297.1
10808,JX672298.1
10809,JX672299.1
10810,JX672300.1
10811,JX672301.1
10812,JX672302.1
10813,JX672304.1
10814,JX672305.1
10815,JX672306.1
10816,JX672307.1
10817,JX672308.1
10818,JX672309.1
10819,JX672310.1
10820,JX672311.1
10821,JX672312.1
10822,JX672313.1
10823,JX672314.1
10824,JX672316.1
10825,JX672317.1
10826,JX672318.1
10827,JX672319.1
10828,JX672320.1
10829,JX672321.1
10830,JX672322.1
10831,JX672323.1
10832,JX672324.1
10833,JX672325.1
10834,JX672326.1
10835,JX672327.1
10836,JX672328.1
10837,JX672329.1
10838,JX672330.1
10839,JX672332.1
10840,JX672333.1
10841,JX672334.1
10842,JX672335.1
10843,JX672336.1
10844,JX672338.1
10845,JX672339.1
10846,JX672340.1
10847,JX672341.1
10848,JX672342.1
10849,JX672345.1
10850,JX672346.1
10851,JX672347.1
10852,JX672348.1
10853,JX672349.1
10854,JX672351.1
10855,JX672352.1
10856,JX672353.1
10857,JX672354.1
10858,JX672355.1
10859,JX672357.1
10860,JX672358.1
10861,JX672359.1
10862,JX672360.1
10863,JX672362.1
10864,JX672364.1
10865,JX672366.1
10866,JX672367.1
10867,JX672368.1
10868,JX672369.1
10869,JX672370.1
10870,JX672371.1
10871,JX672375.1
10872,JX672377.1
10873,JX672379.1
10874,JX672380.1
10875,JX672381.1
10876,JX672383.1
10877,JX672384.1
10878,JX672385.1
10879,JX672386.1
10880,JX672389.1
10881,JX672390.1
10882,JX672391.1
10883,JX672392.1
10884,JX672395.1
10885,JX672396.1
10886,JX672397.1
10887,JX672636.1
10888,JX672637.1
10889,JX672638.1
10890,JX672639.1
10891,JX672641.1
10892,JX672642.1
10893,JX672644.1
10894,JX672649.1
10895,JX672650.1
10896,JX672652.1
10897,JX672654.1
10898,JX672655.1
10899,JX672659.1
10900,JX672660.1
10901,JX672663.1
10902,JX672664.1
10903,JX672666.1
10904,JX672668.1
10905,JX672670.1
10906,JX672671.1
10907,JX672674.1
10908,JX672677.1
10909,JX672678.1
10910,JX672679.1
10911,JX672680.1
10912,JX672682.1
10913,JX672684.1
10914,JX672685.1
10915,JX672686.1
10916,JX672690.1
10917,JX672691.1
10918,JX672692.1
10919,JX672695.1
10920,JX672696.1
10921,JX672698.1
10922,JX672699.1
10923,JX672702.1
10924,JX672703.1
10925,JX672705.1
10926,JX672708.1
10927,JX672709.1
10928,JX672710.1
10929,JX672711.1
10930,JX672712.1
10931,JX672714.1
10932,JX672715.1
10933,JX672717.1
10934,JX672720.1
10935,JX672722.1
10936,JX672724.1
10937,JX672726.1
10938,JX672727.1
10939,JX672728.1
10940,JX672729.1
10941,JX672730.1
10942,JX672731.1
10943,JX672732.1
10944,JX672733.1
10945,JX672735.1
10946,JX672738.1
10947,JX672739.1
10948,JX672741.1
10949,JX672742.1
10950,JX672743.1
10951,JX672744.1
10952,JX672747.1
10953,JX672751.1
10954,JX672752.1
10955,JX672753.1
10956,JX672754.1
10957,JX672759.1
10958,JX672760.1
10959,JX672763.1
10960,JX672767.1
10961,JX672768.1
10962,JX672772.1
10963,JX672773.1
10964,JX672775.1
10965,JX672776.1
10966,JX672777.1
10967,JX672779.1
10968,JX672780.1
10969,JX672782.1
10970,JX672783.1
10971,JX672784.1
10972,JX672786.1
10973,JX672787.1
10974,JX672788.1
10975,JX672789.1
10976,JX672790.1
10977,JX672792.1
10978,JX672794.1
10979,JX672799.1
10980,JX672801.1
10981,JX672802.1
10982,JX672804.1
10983,JX672807.1
10984,JX672808.1
10985,JX672814.1
10986,JX672815.1
10987,JX672816.1
10988,JX672817.1
10989,JX672819.1
10990,JX672821.1
10991,JX672861.1
10992,JX673130.1
10993,JX673203.1
10994,JX673613.1
10995,JX711107.1
10996,JX719553.1
10997,JX723028.1
10998,JX725741.1
10999,JX725828.1
11000,JX726345.1
11001,JX726668.1
11002,JX728849.1
11003,JX731606.1
11004,JX738313.1
11005,JX740339.1
11006,JX762749.1
11007,JX780483.1
11008,JX791920.1
11009,JX804074.1
11010,JX809983.1
11011,JX816443.1
11012,JX839862.1
11013,JX855433.1
11014,JX855509.1
11015,JX855514.1
11016,JX855518.1
11017,JX855525.1
11018,JX855536.1
11019,JX855552.1
11020,JX855554.1
11021,JX855556.1
11022,JX855564.1
11023,JX855569.1
11024,JX855573.1
11025,JX855579.1
11026,JX855583.1
11027,JX855592.1
11028,JX855604.1
11029,JX855648.1
11030,JX855659.1
11031,JX855684.1
11032,JX855687.1
11033,JX855694.1
11034,JX855721.1
11035,JX868850.1
11036,JX871268.1
11037,JX871299.1
11038,JX877640.1
11039,JX877658.1
11040,JX877660.1
11041,JX877662.1
11042,JX877663.1
11043,JX878512.1
11044,JX880629.1
11045,JX880647.1
11046,JX880755.1
11047,JX881170.1
11048,JX897726.1
11049,JX899836.1
11050,JX918924.1
11051,JX923419.1
11052,JX931617.1
11053,JX935097.1
11054,JX966431.1
11055,JX989252.1
11056,JX997979.1
11057,K00153.1
11058,K02681.1
11059,KC002660.1
11060,KC013435.1
11061,KC013437.1
11062,KC013484.1
11063,KC018162.1
11064,KC021706.1
11065,KC028585.1
11066,KC033777.1
11067,KC072984.1
11068,KC074321.1
11069,KC107830.1
11070,KC110444.1
11071,KC127947.1
11072,KC127956.1
11073,KC128081.1
11074,KC137015.1
11075,KC146553.1
11076,KC146554.1
11077,KC146571.1
11078,KC146579.1
11079,KC146585.1
11080,KC146586.1
11081,KC146587.1
11082,KC148553.1
11083,KC152976.1
11084,KC170004.1
11085,KC170007.1
11086,KC170009.1
11087,KC170010.1
11088,KC170994.1
11089,KC170995.1
11090,KC188310.1
11091,KC188312.1
11092,KC188322.1
11093,KC189626.1
11094,KC189681.1
11095,KC192744.1
11096,KC193215.1
11097,KC207767.1
11098,KC207773.1
11099,KC216209.1
11100,KC216221.1
11101,KC216891.1
11102,KC216933.1
11103,KC217006.1
11104,KC217053.1
11105,KC217249.1
11106,KC217302.1
11107,KC218851.1
11108,KC218871.1
11109,KC246170.1
11110,KC248334.1
11111,KC253363.1
11112,KC257462.1
11113,KC262682.1
11114,KC310439.1
11115,KC311637.1
11116,KC321158.1
11117,KC321442.1
11118,KC324454.1
11119,KC328385.1
11120,KC328858.1
11121,KC337234.1
11122,KC339293.1
11123,KC339294.1
11124,KC349053.1
11125,KC357784.1
11126,KC357785.1
11127,KC357786.1
11128,KC357787.1
11129,KC357788.1
11130,KC357789.1
11131,KC357790.1
11132,KC357793.1
11133,KC357795.1
11134,KC357796.1
11135,KC357800.1
11136,KC357802.1
11137,KC357805.1
11138,KC357810.1
11139,KC357811.1
11140,KC357821.1
11141,KC357827.1
11142,KC357828.1
11143,KC357837.1
11144,KC357838.1
11145,KC357839.1
11146,KC357843.1
11147,KC357846.1
11148,KC357847.1
11149,KC357848.1
11150,KC357853.1
11151,KC357854.1
11152,KC357857.1
11153,KC357858.1
11154,KC357859.1
11155,KC357867.1
11156,KC357869.1
11157,KC357870.1
11158,KC357873.1
11159,KC357879.1
11160,KC357884.1
11161,KC357890.1
11162,KC357900.1
11163,KC357903.1
11164,KC357944.1
11165,KC358076.1
11166,KC358234.1
11167,KC429568.1
11168,KC429569.1
11169,KC433454.1
11170,KC436320.1
11171,KC437234.1
11172,KC437246.1
11173,KC437255.1
11174,KC437266.1
11175,KC442430.1
11176,KC447482.1
11177,KC447746.1
11178,KC448293.1
11179,KC448562.1
11180,KC448923.1
11181,KC450366.1
11182,KC450475.1
11183,KC450850.1
11184,KC451163.1
11185,KC453904.1
11186,KC453987.1
11187,KC462626.1
11188,KC462633.1
11189,KC462639.1
11190,KC462642.1
11191,KC462708.1
11192,KC463202.1
11193,KC464858.1
11194,KC467073.1
11195,KC491316.1
11196,KC493979.1
11197,KC496954.1
11198,KC497200.1
11199,KC497972.1
11200,KC497973.1
11201,KC498757.1
11202,KC498901.1
11203,KC505190.1
11204,KC515643.1
11205,KC515772.1
11206,KC515784.1
11207,KC515894.1
11208,KC515950.1
11209,KC516031.1
11210,KC522120.1
11211,KC523625.1
11212,KC525082.1
11213,KC535087.1
11214,KC551763.1
11215,KC554203.1
11216,KC554615.1
11217,KC554879.1
11218,KC559886.1
11219,KC562163.1
11220,KC563620.1
11221,KC564354.1
11222,KC588921.1
11223,KC595531.1
11224,KC598134.1
11225,KC603082.1
11226,KC603557.1
11227,KC603558.1
11228,KC603748.1
11229,KC609355.1
11230,KC677615.1
11231,KC682552.1
11232,KC682811.1
11233,KC684481.1
11234,KC702526.1
11235,KC710718.1
11236,KC711689.1
11237,KC712104.1
11238,KC712707.1
11239,KC736784.1
11240,KC741758.1
11241,KC743635.1
11242,KC744357.1
11243,KC746102.1
11244,KC746282.1
11245,KC746283.1
11246,KC746327.1
11247,KC764071.1
11248,KC764296.1
11249,KC769745.1
11250,KC769753.1
11251,KC776414.1
11252,KC785509.1
11253,KC802339.1
11254,KC809013.1
11255,KC809501.1
11256,KC810177.1
11257,KC848593.1
11258,KC848633.1
11259,KC848639.1
11260,KC848640.1
11261,KC848642.1
11262,KC848643.1
11263,KC848647.1
11264,KC848650.1
11265,KC848652.1
11266,KC853465.1
11267,KC855708.1
11268,KC866188.1
11269,KC872600.1
11270,KC887403.1
11271,KC888011.1
11272,KC888015.1
11273,KC889260.1
11274,KC890190.1
11275,KC894426.1
11276,KC896377.1
11277,KC900943.1
11278,KC907299.1
11279,KC914179.1
11280,KC914358.1
11281,KC914384.1
11282,KC917830.1
11283,KC917838.1
11284,KC922033.1
11285,KC922039.1
11286,KC922050.1
11287,KC922091.1
11288,KC922930.1
11289,KC923247.1
11290,KC923248.1
11291,KC923251.1
11292,KC923257.1
11293,KC923258.1
11294,KC923260.1
11295,KC923262.1
11296,KC923263.1
11297,KC923273.1
11298,KC923279.1
11299,KC923281.1
11300,KC934047.1
11301,KC961559.1
11302,KC961595.1
11303,KC967480.1
11304,KC989658.1
11305,KC989687.1
11306,KC991228.1
11307,KC993690.1
11308,KC997712.1
11309,KC999862.1
11310,KF006342.1
11311,KF008778.1
11312,KF008836.1
11313,KF021616.1
11314,KF021617.1
11315,KF038114.1
11316,KF038413.1
11317,KF038415.1
11318,KF038417.1
11319,KF038418.1
11320,KF038419.1
11321,KF038420.1
11322,KF038421.1
11323,KF038423.1
11324,KF038424.1
11325,KF040403.1
11326,KF051502.1
11327,KF051512.1
11328,KF065978.1
11329,KF067536.1
11330,KF069262.1
11331,KF071454.1
11332,KF077327.1
11333,KF101285.1
11334,KF101452.1
11335,KF108556.1
11336,KF115211.1
11337,KF115581.1
11338,KF115623.1
11339,KF115806.1
11340,KF115891.1
11341,KF115918.1
11342,KF115943.1
11343,KF115984.1
11344,KF116042.1
11345,KF120875.1
11346,KF183210.1
11347,KF193123.1
11348,KF198081.1
11349,KF202688.1
11350,KF249458.1
11351,KF270714.1
11352,KF274883.1
11353,KF287271.1
11354,KF290490.1
11355,KF290554.1
11356,KF290850.1
11357,KF295798.1
11358,KF315765.1
11359,KF315951.1
11360,KF321954.1
11361,KF334198.1
11362,KF338367.1
11363,KF339021.1
11364,KF340156.1
11365,KF341002.1
11366,KF342379.1
11367,KF343197.1
11368,KF344783.1
11369,KF365391.1
11370,KF373767.1
11371,KF383965.1
11372,KF422115.1
11373,KF422116.1
11374,KF422118.1
11375,KF422119.1
11376,KF422121.1
11377,KF422124.1
11378,KF422127.1
11379,KF422128.1
11380,KF422129.1
11381,KF422130.1
11382,KF422133.1
11383,KF422136.1
11384,KF424815.1
11385,KF428208.1
11386,KF429342.1
11387,KF465075.1
11388,KF477182.1
11389,KF496159.1
11390,KF500598.1
11391,KF501895.1
11392,KF501927.1
11393,KF501978.1
11394,KF502042.1
11395,KF502059.1
11396,KF502514.1
11397,KF502742.1
11398,KF502775.1
11399,KF503273.1
11400,KF503497.1
11401,KF504137.1
11402,KF506148.1
11403,KF506766.1
11404,KF506790.1
11405,KF508214.1
11406,KF508296.1
11407,KF508331.1
11408,KF508504.1
11409,KF508710.1
11410,KF508795.1
11411,KF509314.1
11412,KF509329.1
11413,KF509473.1
11414,KF509488.1
11415,KF515098.1
11416,KF515107.1
11417,KF520107.1
