genes	logFC	logCPM	F	PValue	FDR	-logP	Gene name	HIV?
ENSG00000113712	-0.0773188280179467	5.506404198431441	0.483354073035163	0.490619563465341	0.772864054702383	0.11189689092621351	CSNK1A1	False
ENSG00000060762	-0.27295437461512	3.09385458431456	1.40284641345027	0.49077274531162896	0.772864054702383	0.11189689092621351	MPC1	False
ENSG00000100997	-0.32318166329729	2.2558607549957403	0.48300025111920697	0.490777465349528	0.772864054702383	0.11189689092621351	ABHD12	False
ENSG00000141560	0.22871598778614802	2.09178532410264	0.482936493422342	0.49080592797248995	0.772864054702383	0.11189689092621351	FN3KRP	False
ENSG00000143537	0.268615092702324	2.2380628797602298	0.482695589372375	0.490913497280266	0.772864054702383	0.11189689092621351	ADAM15	False
ENSG00000116062	0.174126259203348	3.40917361528857	0.48253644325866796	0.490984581669423	0.772864054702383	0.11189689092621351	MSH6	False
ENSG00000135845	-0.193463037789311	3.15130079708166	0.684245511645934	0.491078575561397	0.772864054702383	0.11189689092621351	PIGC	False
ENSG00000131408	0.11520035030395501	5.19330087586703	0.482323485147505	0.491079729084014	0.772864054702383	0.11189689092621351	NR1H2	False
ENSG00000137216	-0.244345378970382	2.67597733751135	0.4822118808255179	0.49112960518879706	0.772864054702383	0.11189689092621351	TMEM63B	False
ENSG00000151849	-0.31963175976464897	2.3212409091378103	0.482026347666778	0.491212539187117	0.772864054702383	0.11189689092621351	CENPJ	False
ENSG00000155393	-0.18931538358095198	2.8869042570680397	0.481815198174733	0.491306952673943	0.772864054702383	0.11189689092621351	HEATR3	False
ENSG00000122678	0.23399529296563	2.10441584123494	0.48139830568104497	0.49149345258013105	0.772864054702383	0.11189689092621351	POLM	False
ENSG00000127337	-0.210340921771966	2.2650838501357002	0.481354779766115	0.491512931139781	0.772864054702383	0.11189689092621351	YEATS4	False
ENSG00000198844	-0.310357068327159	1.80897254345655	0.481334893887232	0.4915218308320471	0.772864054702383	0.11189689092621351	ARHGEF15	False
ENSG00000143493	-0.17618157570798199	2.24738299865596	0.481260259725758	0.49155523491575204	0.772864054702383	0.11189689092621351	INTS7	False
ENSG00000274267	0.212054555251167	3.8456142705750205	0.481167082980457	0.491596943527674	0.772864054702383	0.11189689092621351	HIST1H3B	False
ENSG00000165714	0.286420432989914	2.17927875041958	0.48091893184539003	0.4917080524651521	0.77291285302819	0.11186947061280969	BORCS5	False
ENSG00000116459	-0.16168904953626098	4.53745037429171	0.4804441828017879	0.49192073874837705	0.77312127827061	0.11175237367246639	ATP5PB	False
ENSG00000273841	0.161908131277572	2.991934857719	0.480140425975668	0.49205690292433	0.773209390188597	0.11170288035180266	TAF9	False
ENSG00000109066	-0.309645741642425	2.30510748095486	0.479648533583785	0.492277537860998	0.773430187658238	0.11157888103779544	TMEM104	False
ENSG00000158987	0.24798511013451102	1.52052821017254	0.479218724829308	0.492470463221687	0.7736041000181921	0.11148123720509868	RAPGEF6	False
ENSG00000128052	-0.286705742241041	2.26883360908958	0.479044922281401	0.49254851328206894	0.7736041000181921	0.11148123720509868	KDR	False
ENSG00000156976	0.12223633648523402	6.362585278150151	0.478791883726003	0.49266218369761	0.773607577859559	0.11147928478018337	EIF4A2	False
ENSG00000164951	0.14787526452545702	3.4872560703700604	0.478683221206494	0.492711010947951	0.773607577859559	0.11147928478018337	PDP1	False
ENSG00000178074	0.215090500807232	2.12142963389525	0.47820025528666293	0.4929281301427829	0.7737749461904541	0.11138533626815508	C2orf69	False
ENSG00000099800	-0.195535839577097	3.5558968467044	0.47808953914148294	0.492977925937149	0.7737749461904541	0.11138533626815508	TIMM13	False
ENSG00000205544	-0.299289655615954	2.5251107284370296	0.47772402769043393	0.49314237946449496	0.773907232802921	0.11131109448034654	TMEM256	False
ENSG00000120008	-0.11514268153933302	4.46325287966665	0.477339677159239	0.49331540990097406	0.773932774670751	0.11129676135521278	WDR11	False
ENSG00000185127	0.405916617406262	1.8930027135507501	1.71287074804807	0.49331900575459703	0.773932774670751	0.11129676135521278	C6orf120	False
ENSG00000153975	-0.19906948390105803	2.33827334058079	0.477037956818966	0.493451313520611	0.7739636937662908	0.11127941136720776	ZUFSP	False
ENSG00000120156	-0.3900103513610929	2.98878666867513	0.47683047830961206	0.49354480486038	0.7739636937662908	0.11127941136720776	TEK	False
ENSG00000160013	-0.20032173821279	2.39593784024624	0.476595984327802	0.49365050587697995	0.7739636937662908	0.11127941136720776	PTGIR	False
ENSG00000111707	0.133495711550432	5.07892313220055	0.47657619389761297	0.49365942841801097	0.7739636937662908	0.11127941136720776	SUDS3	False
ENSG00000138375	-0.17667627492491397	2.93820224870291	0.476079460507731	0.49388347129902294	0.7741892089070269	0.11115288642031018	SMARCAL1	False
ENSG00000136560	0.117127116522143	4.86491862305609	0.47542992393043704	0.494176694818742	0.774523077623854	0.11096563751048315	TANK	False
ENSG00000149187	-0.137058479306995	4.74192834805587	0.474827623729356	0.494448859403154	0.7748238376328969	0.11079702657814906	CELF1	False
ENSG00000105963	0.178065027221708	2.76883402313236	0.474253869498322	0.49470836255259404	0.775054196998144	0.1106679276430292	ADAP1	False
ENSG00000122965	-0.189788743330038	3.95417437083398	0.4740754296640471	0.49478911642080603	0.775054196998144	0.1106679276430292	RBM19	False
ENSG00000200800	-0.3529150223777	4.05529255474488	0.473862487719502	0.494885513834246	0.775054196998144	0.1106679276430292	RNU1-130P	False
ENSG00000163714	0.0904625183740956	5.383718365243269	0.473792888484514	0.494917027897706	0.775054196998144	0.1106679276430292	U2SURP	False
ENSG00000159086	0.157662653196898	3.7939154924994503	0.4736002992180129	0.49500424886855104	0.775065046930758	0.11066184802575875	PAXBP1	False
ENSG00000136861	-0.10301049021246302	5.1085265918137095	0.472880733866618	0.49533036217426096	0.775322023485734	0.11051787946080335	CDK5RAP2	False
ENSG00000215305	0.166014943994286	2.8095911351529996	0.472854811653127	0.49534211719313304	0.775322023485734	0.11051787946080335	VPS16	False
ENSG00000168036	0.10288090699808901	5.02024980399059	0.47270661882355	0.495409327759246	0.775322023485734	0.11051787946080335	CTNNB1	False
ENSG00000136842	-0.32054664109294106	3.68622556461016	0.47252224171428703	0.49549297089317607	0.7753272245148041	0.11051496612856104	TMOD1	False
ENSG00000120685	0.12230727552444401	4.10896058054245	0.47196070993405603	0.49574785986536896	0.775480400244852	0.11042917421797772	PROSER1	False
ENSG00000198853	-0.24644081760087502	1.9907429634195601	0.471945443322498	0.49575479277225504	0.775480400244852	0.11042917421797772	RUSC2	False
ENSG00000159592	-0.0807859370250991	5.235885864076129	0.471775742406192	0.495831868881304	0.775480400244852	0.11042917421797772	GPBP1L1	False
ENSG00000140450	0.170439605778449	2.87556807686908	0.47136426073520293	0.49601884396389795	0.7756471571008431	0.11033579494389738	ARRDC4	False
ENSG00000094880	-0.20196752009249802	2.51004024486543	0.47075593299192103	0.496295485805498	0.7759540532038341	0.11016399398769863	CDC23	False
ENSG00000114745	0.19903347833610002	2.20010673904037	0.4704514757264	0.496434039258053	0.7760449847705241	0.11011310339212071	GORASP1	False
ENSG00000177463	-0.111044084321476	4.46243655749497	0.470055194721495	0.496614479333983	0.7761767055333659	0.11003939536323674	NR2C2	False
ENSG00000161671	0.24941190926932802	3.5931490832932997	0.469913299391561	0.49667911634513706	0.7761767055333659	0.11003939536323674	EMC10	False
ENSG00000186376	-0.225004098777899	1.6685794684925	0.46969169608005396	0.496780091225355	0.7761890920793749	0.11003246476918484	ZNF75D	False
ENSG00000068912	-0.17897826771745604	2.79379914996995	0.46954300971308904	0.49684786076436893	0.7761890920793749	0.11003246476918484	ERLEC1	False
ENSG00000163867	0.33464382808310994	1.8320124443753303	0.469351527575889	0.496935159446877	0.776199853420825	0.11002644360905836	ZMYM6	False
ENSG00000156256	-0.10466343056341901	4.0796421588861795	0.46912781151382	0.49703718718636297	0.776233613963754	0.11000755453225027	USP16	False
ENSG00000198301	-0.138185307016513	3.83379070873688	0.46840756817837104	0.497365904549284	0.776621332354293	0.10979068435845614	SDAD1	False
ENSG00000123095	0.22877385183986398	3.51399160315301	0.46797564726390994	0.497563210978468	0.776803764446895	0.1096886784726667	BHLHE41	False
ENSG00000152464	0.20730856266844197	1.95516341789572	0.4671335627543429	0.49794827094953403	0.7772792140161461	0.10942294603282576	RPP38	False
ENSG00000262902	-0.484525689440021	2.3211472695642503	0.4662334524104989	0.49836043001626396	0.7774680334313171	0.10931745849377689	MTCO1P40	False
ENSG00000118482	0.0799572664653524	6.325889400043911	0.46599019482764603	0.49847191779084005	0.7774680334313171	0.10931745849377689	PHF3	False
ENSG00000166189	0.296023355073851	1.91028703565422	0.465921058365505	0.498503611649565	0.7774680334313171	0.10931745849377689	HPS6	False
ENSG00000198911	0.15395025791651298	4.23108858818852	0.465551416644308	0.498673123258848	0.7774680334313171	0.10931745849377689	SREBF2	False
ENSG00000204560	0.155664840631126	4.18912979223985	0.46554178076007596	0.498677543440761	0.7774680334313171	0.10931745849377689	DHX16	False
ENSG00000103326	0.11947773872452302	3.59266693742434	0.46500211799081	0.498925205548001	0.7774680334313171	0.10931745849377689	CAPN15	False
ENSG00000170145	0.17623789125312303	2.5565848398329196	0.464993117504585	0.49892933784398896	0.7774680334313171	0.10931745849377689	SIK2	False
ENSG00000005194	-0.182449952117129	2.26815177761606	0.464909222882128	0.498967858304921	0.7774680334313171	0.10931745849377689	CIAPIN1	False
ENSG00000156711	0.181867005684064	2.64870353301123	0.46476048796993	0.499036162939087	0.7774680334313171	0.10931745849377689	MAPK13	False
ENSG00000213639	0.0971468361780772	6.57451127586437	0.46470047468963	0.499063727832512	0.7774680334313171	0.10931745849377689	PPP1CB	False
ENSG00000148358	0.214171368398016	3.21738165666315	0.464462971086395	0.499172842058402	0.7774680334313171	0.10931745849377689	GPR107	False
ENSG00000078967	-0.211325431241659	2.16401671468732	0.46442560833553004	0.4991900110373	0.7774680334313171	0.10931745849377689	UBE2D4	False
ENSG00000143742	-0.13543081043759697	4.60547113051795	0.46436740793058395	0.49921675738418897	0.7774680334313171	0.10931745849377689	SRP9	False
ENSG00000101752	-0.11967213541046699	4.1974894923016	0.4642664144190879	0.499263175409122	0.7774680334313171	0.10931745849377689	MIB1	False
ENSG00000207068	0.366797547381761	4.709608058743919	0.464143483412896	0.499319686227809	0.7774680334313171	0.10931745849377689	RNU6-463P	False
ENSG00000134452	-0.101610313217936	3.7755400242870496	0.46373824956632703	0.499506048288042	0.7774680334313171	0.10931745849377689	FBXO18	False
ENSG00000175467	0.109923856525994	5.7745745026324995	0.46360593147827794	0.49956692566204	0.7774680334313171	0.10931745849377689	SART1	False
ENSG00000143514	-0.145135353130638	4.39501573621432	0.46333850826843	0.49969000165618704	0.7774680334313171	0.10931745849377689	TP53BP2	False
ENSG00000006712	0.106993028409561	4.90165162746479	0.46324073959601497	0.49973501068801596	0.7774680334313171	0.10931745849377689	PAF1	False
ENSG00000066427	-0.12114356714137402	4.23127313970331	0.46313121319810907	0.49978544082254106	0.7774680334313171	0.10931745849377689	ATXN3	False
ENSG00000213762	-0.236284493006127	2.5006723006638905	0.463037669813248	0.49982851870298994	0.7774680334313171	0.10931745849377689	ZNF134	False
ENSG00000183309	-0.232887051353993	2.56195333555147	0.46301024488242404	0.49984114943279295	0.7774680334313171	0.10931745849377689	ZNF623	False
ENSG00000135049	-0.0992443569870303	5.92751822505421	0.462678398719439	0.499994026893692	0.7775805286941859	0.10925462306447989	AGTPBP1	False
ENSG00000175857	0.175131145104452	4.54925543745836	0.461887198511641	0.500358848147717	0.7780225452915451	0.10900781797966191	GAPT	False
ENSG00000071859	-0.103991855556737	5.32480936976541	0.460160200365785	0.501156759845973	0.779125428222163	0.108392621403367	FAM50A	False
ENSG00000138134	0.229386904544429	2.57757563400365	0.45981777221837894	0.501315230016885	0.779125428222163	0.108392621403367	STAMBPL1	False
ENSG00000119718	-0.229738730645033	2.15763530476167	0.45978291816889294	0.5013313647520621	0.779125428222163	0.108392621403367	EIF2B2	False
ENSG00000142784	0.12849689533403502	4.47457748064411	0.45965414810744104	0.501390983126083	0.779125428222163	0.108392621403367	WDTC1	False
ENSG00000153827	-0.07856813607182901	6.785816501920099	0.45944995408311406	0.501485546618693	0.779146946967688	0.10838062674493835	TRIP12	False
ENSG00000168538	0.12798978703209699	4.14962168147638	0.45912512865416294	0.5016360387076679	0.7791891821134979	0.10835708562254534	TRAPPC11	False
ENSG00000068831	-0.0928439017200064	5.49008973732739	0.45867611213674503	0.5018441971563831	0.7791891821134979	0.10835708562254534	RASGRP2	False
ENSG00000162704	0.0888983183305232	6.844294686615441	0.4586133744631741	0.501873293437247	0.7791891821134979	0.10835708562254534	ARPC5	False
ENSG00000033627	-0.159716138824939	3.5624870998033797	0.45858425343899295	0.50188680008451	0.7791891821134979	0.10835708562254534	ATP6V0A1	False
ENSG00000164086	-0.12909378416399098	3.87504822799974	0.45852058994310796	0.501916330092379	0.7791891821134979	0.10835708562254534	DUSP7	False
ENSG00000125304	0.13538761891418402	3.71392354430479	0.45802394779335404	0.5021467982713951	0.779421618220578	0.10822755268279326	TM9SF2	False
ENSG00000142102	0.332014131396538	3.7598078368514196	0.457752731513448	0.5022727341662641	0.7794917528789309	0.10818847534123205	PGGHG	False
ENSG00000069956	0.143333712431412	3.98279956351271	0.45742310990774604	0.502425863365354	0.7796040602902691	0.10812590768029244	MAPK6	False
ENSG00000177917	-0.36022591599632503	1.6417636962777	1.30248426210034	0.502764843029709	0.779880919100964	0.10797170516266222	ARL6IP6	False
ENSG00000142507	0.138829225628659	4.7422302022894405	0.456691838304286	0.502765871704683	0.779880919100964	0.10797170516266222	PSMB6	False
ENSG00000186130	0.23820082399678602	2.25349478237141	0.456222607097791	0.5029842528026071	0.780094311102757	0.10785288921271038	ZBTB6	False
ENSG00000278129	0.27081343080749803	1.47492508243712	0.45592417630626797	0.503123228490967	0.780184501947519	0.10780268102438614	ZNF8	False
ENSG00000047346	0.128016650871064	4.49693129039653	0.45569729607041903	0.503228928421242	0.7802230719643821	0.1077812113189399	FAM214A	False
ENSG00000159335	0.138279716809057	5.15606045575181	0.455225156902889	0.5034490139511361	0.7804389483973521	0.10766106494133021	PTMS	False
ENSG00000196924	-0.114042400994323	9.3352673886038	0.45379235849773103	0.504117928579942	0.781264742326879	0.10720177451083608	FLNA	False
ENSG00000125166	-0.19700051443025102	2.92405938257575	0.453631305979976	0.504193213713047	0.781264742326879	0.10720177451083608	GOT2	False
ENSG00000137054	-0.249284028767183	1.96986579886536	0.453564335011938	0.504224525504657	0.781264742326879	0.10720177451083608	POLR1E	False
ENSG00000181191	-0.177194629509596	2.35156482127885	0.452918411156961	0.5045266958057729	0.7815373748262251	0.10705024823638964	PJA1	False
ENSG00000174004	0.23082820243302798	2.72046798515251	0.45284211758085996	0.504562407533102	0.7815373748262251	0.10705024823638964	NRROS	False
ENSG00000134574	0.177302328733498	2.29623283977842	0.452642612903035	0.504655813026722	0.781542708090664	0.10704728459128705	DDB2	False
ENSG00000185596	-0.27619830105112897	2.11862060349099	0.452465825417993	0.5047386077155961	0.781542708090664	0.10704728459128705	WASH3P	False
ENSG00000148154	0.259205334559559	2.42890867864831	0.45231611081708706	0.504808741836246	0.781542708090664	0.10704728459128705	UGCG	False
ENSG00000187325	-0.233075297798898	1.9468070321773503	0.45193035431175	0.504989528289967	0.781697228445005	0.10696142785761209	TAF9B	False
ENSG00000205730	-0.178020786955261	2.3995725869091804	0.45151986034990005	0.505182031614237	0.781840929848389	0.10688159772826585	ITPRIPL2	False
ENSG00000145916	-0.253235437933757	2.71435875094534	0.45137372545729	0.505250593127213	0.781840929848389	0.10688159772826585	RMND5B	False
ENSG00000100014	-0.18532352160100501	2.55521055768323	0.45108630942409905	0.505385486129773	0.781840929848389	0.10688159772826585	SPECC1L	False
ENSG00000174579	0.140511523481546	4.3568966504774	0.45088085725806604	0.505481949395232	0.781840929848389	0.10688159772826585	MSL2	False
ENSG00000133028	0.20403611989180398	2.9192519453713	0.45076769210266704	0.505535096021915	0.781840929848389	0.10688159772826585	SCO1	False
