index,SAMPLE_100008_1,SAMPLE_100008_2,SAMPLE_100008_3,SAMPLE_100137_1,SAMPLE_100137_2,SAMPLE_100137_3,SAMPLE_100177_1,SAMPLE_100177_2,SAMPLE_100177_3,SAMPLE_100200_1,SAMPLE_100200_2,SAMPLE_100200_3,SAMPLE_100206_1,SAMPLE_100206_2,SAMPLE_100206_3,SAMPLE_100217_1,SAMPLE_100217_2,SAMPLE_100217_3,SAMPLE_100248_1,SAMPLE_100248_2,SAMPLE_100248_3,SAMPLE_100255_1,SAMPLE_100255_2,SAMPLE_100255_3,SAMPLE_100256_1,SAMPLE_100256_2,SAMPLE_100256_3,SAMPLE_100257_1,SAMPLE_100257_2,SAMPLE_100257_3,SAMPLE_100261_1,SAMPLE_100261_2,SAMPLE_100261_3,SAMPLE_100267_1,SAMPLE_100267_2,SAMPLE_100267_3,SAMPLE_100306_1,SAMPLE_100306_2,SAMPLE_100306_3,SAMPLE_100337_1,SAMPLE_100337_2,SAMPLE_100337_3
4102,376.0,205.0,1683.0,142.0,810,3643,4372.0,479.0,2193.0,753.0,353,7802,7761,10.0,7501,649,47.0,862.0,267.0,953.0,106.0,1336.0,9.0,417.0,7629.0,5.0,940.0,155.0,1366.0,3108,7788.0,1292,2007,8.0,805.0,55.0,1540,209.0,527.0,1744.0,3998.0,5786.0
4103,379.0,209.0,1691.0,140.0,810,3644,4405.0,476.0,2156.0,764.0,361,7833,7777,10.0,7523,654,48.0,868.0,269.0,952.0,105.0,1332.0,9.0,419.0,7687.0,5.0,949.0,156.0,1369.0,3122,7847.0,1295,2031,8.0,820.0,58.0,1544,210.0,527.0,1753.0,4037.0,5806.0
4104,376.0,209.0,1618.0,137.0,801,3632,4368.0,472.0,2133.0,756.0,364,7835,7765,10.0,7514,657,48.0,867.0,264.0,961.0,104.0,1295.0,9.0,413.0,7683.0,5.0,941.0,153.0,1375.0,3105,7814.0,1293,2042,7.0,818.0,58.0,1540,210.0,528.0,1744.0,4030.0,5802.0
4105,378.0,208.0,1635.0,141.0,801,3661,4395.0,470.0,2153.0,769.0,363,7881,7766,10.0,7621,667,48.0,877.0,278.0,960.0,104.0,1327.0,9.0,413.0,7686.0,5.0,954.0,155.0,1384.0,3113,7871.0,1301,2056,8.0,832.0,56.0,1560,210.0,527.0,1765.0,4045.0,5829.0
4106,378.0,207.0,1627.0,143.0,801,3628,4386.0,473.0,2133.0,755.0,363,7767,7839,10.0,7598,664,47.0,866.0,280.0,946.0,105.0,1325.0,9.0,415.0,7686.0,5.0,965.0,153.0,1369.0,3094,7811.0,1290,2043,8.0,818.0,58.0,1532,212.0,528.0,1749.0,4018.0,5747.0
4107,368.0,203.0,1584.0,144.0,788,3608,4363.0,476.0,2124.0,756.0,353,7658,7788,10.0,7534,657,47.0,872.0,279.0,946.0,100.0,1318.0,9.0,412.0,7631.0,5.0,954.0,152.0,1346.0,3113,7623.0,1274,2033,8.0,816.0,56.0,1539,209.0,523.0,1745.0,3995.0,5733.0
4108,369.0,201.0,1563.0,139.0,790,3608,4376.0,474.0,2123.0,754.0,341,7647,7698,8.0,7516,658,36.0,879.0,283.0,954.0,103.0,1310.0,9.0,403.0,7596.0,5.0,958.0,155.0,1337.0,3072,7669.0,1257,2032,8.0,823.0,57.0,1543,210.0,522.0,1736.0,4008.0,5502.0
4109,370.0,197.0,1584.0,145.0,798,3617,4408.0,474.0,2123.0,762.0,347,7689,7734,8.0,7545,666,36.0,846.0,283.0,953.0,104.0,1325.0,9.0,409.0,7638.0,5.0,967.0,152.0,1352.0,3124,7701.0,1263,2046,7.0,832.0,58.0,1536,210.0,526.0,1755.0,4046.0,5530.0
4110,368.0,199.0,1612.0,146.0,792,3641,4455.0,456.0,2148.0,761.0,310,6621,7698,8.0,7607,675,36.0,846.0,283.0,1008.0,103.0,1336.0,8.0,408.0,7705.0,5.0,992.0,156.0,1341.0,2829,7743.0,1250,2065,7.0,848.0,58.0,1532,209.0,537.0,1779.0,4076.0,5592.0
4111,373.0,198.0,1614.0,144.0,783,3696,4482.0,469.0,2153.0,761.0,314,6387,7617,9.0,7611,689,36.0,855.0,282.0,999.0,104.0,1351.0,9.0,398.0,7732.0,5.0,1007.0,154.0,1346.0,2747,7823.0,1257,2109,7.0,881.0,57.0,1530,206.0,539.0,1761.0,4076.0,5576.0
4112,359.0,191.0,1507.0,140.0,745,3486,4328.0,448.0,1985.0,738.0,306,6441,4784,9.0,6943,665,15.0,850.0,284.0,997.0,98.0,1182.0,8.0,396.0,7433.0,5.0,982.0,152.0,1354.0,2913,7465.0,1237,2092,6.0,797.0,51.0,1482,182.0,537.0,1697.0,4089.0,5556.0
4113,360.0,192.0,1512.0,139.0,747,3514,4318.0,448.0,2011.0,734.0,313,6512,4841,8.0,7018,683,18.0,871.0,283.0,997.0,95.0,1164.0,9.0,395.0,7498.0,5.0,977.0,154.0,1349.0,2927,7570.0,1243,2114,7.0,810.0,51.0,1487,179.0,542.0,1707.0,4145.0,5634.0
4114,355.0,196.0,1518.0,140.0,753,3549,4327.0,453.0,2018.0,736.0,314,6537,4892,9.0,7080,678,18.0,873.0,287.0,1008.0,99.0,1183.0,9.0,399.0,7542.0,5.0,990.0,151.0,1362.0,2941,7643.0,1252,2143,7.0,810.0,51.0,1490,184.0,540.0,1715.0,4243.0,5671.0
4115,356.0,191.0,1511.0,139.0,751,3551,4298.0,445.0,1995.0,728.0,314,6563,4935,9.0,7084,672,18.0,864.0,284.0,996.0,98.0,1182.0,8.0,401.0,7512.0,5.0,987.0,156.0,1361.0,2949,7656.0,1227,2144,7.0,824.0,51.0,1497,189.0,534.0,1712.0,4239.0,5635.0
4116,352.0,185.0,1449.0,140.0,767,3547,4327.0,447.0,2005.0,738.0,317,6566,5005,9.0,7119,648,18.0,827.0,284.0,1005.0,96.0,1192.0,9.0,399.0,7448.0,5.0,990.0,156.0,1365.0,2950,7675.0,1238,2142,7.0,833.0,51.0,1516,176.0,520.0,1700.0,4240.0,5652.0
4117,358.0,189.0,1449.0,140.0,762,3540,4333.0,452.0,1997.0,737.0,319,6634,5035,9.0,7150,661,17.0,824.0,288.0,1008.0,100.0,1203.0,9.0,398.0,7518.0,5.0,996.0,154.0,1369.0,2937,7763.0,1240,2151,7.0,825.0,51.0,1524,179.0,522.0,1711.0,4302.0,5666.0
4118,359.0,195.0,1440.0,141.0,768,3538,4317.0,445.0,1864.0,734.0,320,6651,5000,8.0,7142,673,18.0,860.0,284.0,1023.0,99.0,1188.0,9.0,390.0,7437.0,6.0,985.0,149.0,1391.0,2878,7684.0,1239,2158,7.0,820.0,52.0,1505,174.0,518.0,1704.0,4270.0,5650.0
4119,357.0,198.0,1472.0,142.0,776,3576,4353.0,450.0,1875.0,749.0,322,6732,5145,9.0,7296,693,16.0,880.0,292.0,1041.0,99.0,1201.0,9.0,409.0,7491.0,6.0,992.0,148.0,1418.0,2930,7589.0,1267,2162,6.0,849.0,51.0,1488,165.0,525.0,1730.0,4288.0,5691.0
4120,362.0,198.0,1507.0,139.0,775,3613,4382.0,448.0,1911.0,753.0,320,6777,5266,9.0,7418,691,18.0,884.0,298.0,1041.0,101.0,1196.0,9.0,412.0,7450.0,6.0,984.0,123.0,1408.0,2787,7690.0,1287,2180,7.0,872.0,52.0,1485,164.0,459.0,1736.0,4317.0,5746.0
4121,360.0,202.0,1524.0,140.0,784,3622,4385.0,451.0,1916.0,751.0,318,6783,5416,9.0,7495,697,18.0,911.0,301.0,1051.0,105.0,1219.0,9.0,408.0,7514.0,6.0,996.0,119.0,1421.0,2780,7726.0,1322,2184,8.0,873.0,52.0,1492,163.0,471.0,1742.0,4368.0,5758.0
4122,360.0,204.0,1529.0,139.0,785,3620,4412.0,454.0,1928.0,751.0,320,6740,5375,9.0,7525,688,17.0,922.0,304.0,1069.0,110.0,1205.0,9.0,406.0,7489.0,6.0,990.0,121.0,1406.0,2773,7666.0,1343,2181,8.0,869.0,52.0,1492,165.0,472.0,1745.0,4349.0,5730.0
4123,358.0,201.0,1547.0,139.0,797,3635,4442.0,452.0,1944.0,756.0,329,6855,5617,9.0,7752,717,18.0,872.0,301.0,1076.0,111.0,1221.0,10.0,410.0,7742.0,6.0,992.0,123.0,1445.0,2768,7720.0,1375,2199,8.0,889.0,52.0,1531,164.0,472.0,1747.0,4609.0,5753.0
4124,362.0,206.0,1554.0,141.0,801,3681,4376.0,455.0,1952.0,756.0,334,6946,5752,9.0,7787,727,11.0,875.0,301.0,1091.0,113.0,1260.0,10.0,408.0,7830.0,6.0,985.0,123.0,1458.0,2790,7832.0,1371,2210,7.0,890.0,52.0,1525,166.0,473.0,1758.0,4666.0,5749.0
4125,368.0,203.0,1557.0,141.0,803,3705,4419.0,461.0,1959.0,763.0,332,7007,5781,9.0,7829,723,15.0,876.0,306.0,1089.0,110.0,1257.0,10.0,410.0,7859.0,6.0,992.0,120.0,1496.0,2791,7824.0,1375,2223,8.0,880.0,52.0,1527,164.0,480.0,1797.0,4760.0,5839.0
4126,370.0,206.0,1553.0,141.0,813,3694,4453.0,463.0,1964.0,767.0,332,7088,5876,9.0,7836,730,16.0,885.0,303.0,1093.0,114.0,1256.0,10.0,410.0,7847.0,6.0,1002.0,122.0,1492.0,2738,7839.0,1389,2232,8.0,893.0,51.0,1541,165.0,479.0,1803.0,4761.0,5823.0
4127,367.0,206.0,1557.0,145.0,808,3655,4466.0,454.0,1950.0,762.0,327,7066,5837,9.0,7789,714,16.0,907.0,303.0,1094.0,113.0,1268.0,10.0,412.0,7834.0,6.0,1042.0,120.0,1516.0,2712,7756.0,1378,2230,8.0,869.0,51.0,1535,165.0,471.0,1812.0,4739.0,5827.0
4128,368.0,206.0,1578.0,148.0,805,3681,4475.0,464.0,1931.0,761.0,332,7133,5982,9.0,7840,727,16.0,917.0,305.0,1100.0,114.0,1271.0,10.0,415.0,7907.0,6.0,1064.0,124.0,1527.0,2730,7838.0,1388,2246,8.0,892.0,50.0,1548,163.0,481.0,1827.0,4777.0,5865.0
4129,374.0,205.0,1559.0,145.0,801,3671,4489.0,464.0,1895.0,765.0,335,7109,5966,9.0,7825,727,15.0,918.0,307.0,1090.0,113.0,1263.0,10.0,409.0,7828.0,6.0,1062.0,122.0,1526.0,2725,7769.0,1387,2237,8.0,876.0,51.0,1548,165.0,483.0,1838.0,4780.0,5860.0
4130,368.0,205.0,1576.0,145.0,808,3703,4510.0,469.0,1872.0,769.0,333,7198,6060,9.0,7875,735,16.0,909.0,304.0,1093.0,114.0,1282.0,10.0,412.0,7884.0,6.0,1074.0,124.0,1527.0,2671,7856.0,1394,2247,8.0,886.0,50.0,1548,162.0,481.0,1834.0,4793.0,5923.0
4131,365.0,203.0,1560.0,146.0,806,3675,4477.0,444.0,1873.0,767.0,334,7222,6077,9.0,7814,731,16.0,912.0,293.0,1093.0,113.0,1278.0,10.0,411.0,7863.0,6.0,1066.0,123.0,1466.0,2595,7804.0,1379,2240,8.0,883.0,51.0,1553,163.0,475.0,1835.0,4718.0,5857.0
4132,364.0,203.0,1603.0,147.0,801,3693,4491.0,453.0,1858.0,769.0,325,7369,6078,9.0,7815,731,16.0,905.0,295.0,1089.0,113.0,1275.0,10.0,412.0,7828.0,6.0,1073.0,124.0,1509.0,2630,7657.0,1379,2228,8.0,863.0,51.0,1559,165.0,476.0,1851.0,4720.0,5874.0
4133,369.0,206.0,1616.0,146.0,811,3729,4505.0,455.0,1832.0,784.0,332,7451,6000,9.0,7825,720,16.0,912.0,295.0,1098.0,98.0,1277.0,10.0,413.0,7828.0,6.0,1069.0,123.0,1494.0,2726,7777.0,1392,2242,8.0,870.0,51.0,1534,165.0,479.0,1830.0,4760.0,5988.0
4134,361.0,208.0,1623.0,146.0,805,3721,4518.0,458.0,1840.0,778.0,326,7428,5982,9.0,7864,708,16.0,936.0,297.0,1104.0,99.0,1278.0,10.0,407.0,7817.0,6.0,1066.0,124.0,1504.0,2726,7621.0,1414,2248,8.0,862.0,43.0,1530,165.0,480.0,1838.0,4748.0,6008.0
4135,381.0,210.0,1633.0,149.0,823,3748,4576.0,458.0,1880.0,780.0,334,7837,6171,9.0,7821,752,16.0,963.0,295.0,1103.0,137.0,1286.0,10.0,430.0,7853.0,6.0,1073.0,124.0,1528.0,2877,7792.0,1463,2276,7.0,867.0,44.0,1565,163.0,477.0,1858.0,4758.0,6128.0
4136,382.0,207.0,1706.0,151.0,827,3759,4539.0,464.0,1924.0,790.0,335,7847,6123,9.0,7838,749,16.0,964.0,297.0,1106.0,158.0,1285.0,10.0,436.0,7859.0,6.0,1109.0,150.0,1540.0,2964,7901.0,1467,2281,8.0,877.0,43.0,1572,165.0,479.0,1863.0,4800.0,6218.0
4137,383.0,210.0,1691.0,147.0,802,3762,4556.0,457.0,1918.0,786.0,335,7762,6120,9.0,7841,750,16.0,962.0,292.0,1098.0,159.0,1325.0,10.0,430.0,7852.0,6.0,1100.0,149.0,1545.0,2954,7870.0,1466,2281,8.0,878.0,44.0,1561,166.0,479.0,1870.0,4779.0,6053.0
4138,387.0,215.0,1686.0,148.0,790,3724,4564.0,454.0,1914.0,793.0,334,7858,6225,9.0,7863,765,16.0,963.0,297.0,1110.0,158.0,1334.0,10.0,434.0,7883.0,6.0,1114.0,151.0,1545.0,3038,7871.0,1490,2276,8.0,878.0,44.0,1568,165.0,480.0,1887.0,4816.0,6084.0
4139,384.0,213.0,1673.0,148.0,806,3776,4470.0,450.0,1827.0,791.0,332,7854,6191,9.0,7825,741,16.0,966.0,293.0,1103.0,160.0,1328.0,10.0,436.0,7840.0,6.0,1110.0,151.0,1545.0,3037,7775.0,1478,2270,8.0,877.0,44.0,1549,167.0,482.0,1879.0,4798.0,6050.0
4140,382.0,209.0,1644.0,150.0,808,3759,4336.0,415.0,1781.0,784.0,317,7746,6182,9.0,7725,743,17.0,961.0,295.0,1109.0,158.0,1329.0,9.0,436.0,7717.0,6.0,1102.0,149.0,1520.0,2974,7579.0,1475,2270,7.0,866.0,44.0,1549,167.0,478.0,1872.0,4582.0,5937.0
4141,380.0,205.0,1615.0,147.0,812,3770,4482.0,424.0,1838.0,777.0,313,7816,6206,9.0,7759,719,17.0,950.0,298.0,1121.0,160.0,1327.0,10.0,431.0,7640.0,6.0,1101.0,153.0,1530.0,2988,7347.0,1479,2273,7.0,867.0,44.0,1538,167.0,487.0,1886.0,4592.0,5856.0
4142,376.0,202.0,1593.0,150.0,797,3729,4453.0,424.0,1834.0,753.0,310,7710,6085,9.0,7718,733,17.0,995.0,288.0,1110.0,156.0,1315.0,10.0,416.0,7519.0,6.0,1084.0,149.0,1464.0,2914,7287.0,1472,2256,7.0,839.0,42.0,1521,165.0,484.0,1869.0,4520.0,5823.0
4143,380.0,211.0,1613.0,150.0,797,3776,4478.0,426.0,1843.0,763.0,315,7737,6237,9.0,7756,748,17.0,1027.0,297.0,1124.0,158.0,1300.0,10.0,420.0,7627.0,6.0,1104.0,150.0,1494.0,2958,7433.0,1489,2281,7.0,849.0,43.0,1551,168.0,488.0,1902.0,4583.0,5833.0
4144,378.0,206.0,1616.0,150.0,794,3752,4377.0,398.0,1780.0,754.0,310,7781,6225,9.0,7752,732,17.0,993.0,295.0,1121.0,160.0,1301.0,10.0,423.0,7488.0,6.0,1113.0,149.0,1479.0,2972,7344.0,1493,2266,7.0,847.0,43.0,1536,166.0,485.0,1898.0,4575.0,5927.0
4145,373.0,205.0,1611.0,149.0,786,3752,4409.0,409.0,1827.0,748.0,311,7751,6304,9.0,7763,729,17.0,1025.0,296.0,1082.0,160.0,1302.0,10.0,426.0,7439.0,6.0,1120.0,131.0,1488.0,2967,7269.0,1499,2294,7.0,840.0,44.0,1526,166.0,490.0,1885.0,4534.0,6043.0
4146,373.0,205.0,1618.0,149.0,788,3763,4393.0,413.0,1843.0,746.0,311,7713,6299,9.0,7753,718,17.0,1016.0,297.0,1072.0,160.0,1305.0,10.0,425.0,7425.0,6.0,1125.0,130.0,1489.0,2943,7222.0,1496,2294,7.0,834.0,44.0,1497,166.0,490.0,1865.0,4533.0,6094.0
4147,375.0,202.0,1605.0,146.0,786,3721,4385.0,399.0,1877.0,747.0,307,7730,6304,9.0,7707,719,17.0,1023.0,295.0,1068.0,159.0,1294.0,9.0,424.0,7305.0,6.0,1120.0,119.0,1485.0,2957,7076.0,1484,2292,7.0,841.0,36.0,1478,167.0,490.0,1864.0,4538.0,6083.0
4148,362.0,196.0,1589.0,147.0,784,3671,4348.0,404.0,1788.0,710.0,304,7574,6240,9.0,7681,694,17.0,1028.0,287.0,1063.0,155.0,1250.0,9.0,337.0,7208.0,5.0,1118.0,118.0,1447.0,2935,6711.0,1477,2259,6.0,840.0,34.0,1453,161.0,490.0,1845.0,4455.0,5992.0
4149,361.0,192.0,1587.0,147.0,780,3630,4327.0,397.0,1789.0,716.0,305,7531,6132,9.0,7661,692,16.0,1022.0,291.0,1061.0,149.0,1254.0,9.0,336.0,7137.0,5.0,1114.0,119.0,1454.0,2948,6589.0,1469,2266,7.0,839.0,36.0,1443,162.0,468.0,1843.0,4464.0,5815.0
4150,362.0,193.0,1480.0,151.0,776,3605,4275.0,396.0,1774.0,711.0,302,7369,5955,9.0,7632,683,17.0,1024.0,289.0,1059.0,146.0,1250.0,8.0,336.0,7018.0,5.0,1106.0,118.0,1446.0,2921,6401.0,1452,2259,9.0,821.0,36.0,1435,161.0,469.0,1781.0,4418.0,5881.0
4151,364.0,192.0,1484.0,147.0,774,3583,4290.0,396.0,1768.0,717.0,300,7395,6105,9.0,7654,694,16.0,1040.0,290.0,1062.0,149.0,1268.0,8.0,338.0,7013.0,5.0,1108.0,119.0,1430.0,2949,6427.0,1446,2249,9.0,839.0,36.0,1434,159.0,469.0,1766.0,4459.0,5942.0
4152,365.0,189.0,1453.0,145.0,761,3566,4202.0,391.0,1723.0,717.0,299,7343,6007,9.0,7636,675,17.0,995.0,293.0,1048.0,146.0,1225.0,9.0,307.0,6961.0,5.0,1103.0,116.0,1426.0,2933,6273.0,1427,2248,8.0,807.0,35.0,1393,156.0,469.0,1767.0,4477.0,5930.0
4153,364.0,192.0,1412.0,148.0,762,3534,4189.0,386.0,1727.0,716.0,295,7275,5928,9.0,7620,658,17.0,995.0,285.0,1042.0,131.0,1189.0,9.0,308.0,6898.0,5.0,955.0,118.0,1417.0,2947,6057.0,1392,2246,9.0,808.0,35.0,1329,147.0,471.0,1760.0,4466.0,5981.0
4154,363.0,192.0,1356.0,144.0,747,3490,4101.0,384.0,1703.0,750.0,291,7203,5881,9.0,7655,654,17.0,993.0,282.0,1017.0,129.0,1192.0,9.0,310.0,6828.0,5.0,952.0,116.0,1426.0,2944,5836.0,1366,2256,9.0,810.0,36.0,1295,144.0,469.0,1768.0,4494.0,6022.0
4155,363.0,191.0,1306.0,144.0,738,3426,4068.0,382.0,1688.0,765.0,295,7256,5937,9.0,7669,649,17.0,1000.0,280.0,1009.0,132.0,1181.0,9.0,307.0,6816.0,5.0,983.0,117.0,1415.0,2960,5881.0,1378,2266,9.0,803.0,36.0,1295,142.0,479.0,1763.0,4519.0,6100.0
4156,362.0,182.0,1209.0,129.0,707,3168,4016.0,373.0,1652.0,802.0,294,7039,5791,10.0,7530,631,17.0,975.0,272.0,1005.0,132.0,1147.0,9.0,290.0,6756.0,5.0,983.0,115.0,1398.0,2902,5635.0,1349,2261,8.0,696.0,30.0,1274,141.0,442.0,1702.0,4448.0,6021.0
4157,357.0,181.0,1209.0,120.0,703,3067,3914.0,366.0,1645.0,808.0,284,6853,5336,10.0,7184,624,17.0,948.0,255.0,994.0,128.0,1154.0,8.0,289.0,6671.0,5.0,985.0,118.0,1403.0,2857,5607.0,1317,2230,8.0,697.0,30.0,1232,137.0,399.0,1665.0,4465.0,5833.0
4158,360.0,182.0,1210.0,119.0,670,2960,3798.0,359.0,1660.0,762.0,274,6702,5008,10.0,6720,609,16.0,943.0,256.0,990.0,131.0,1150.0,9.0,288.0,6621.0,5.0,975.0,114.0,1351.0,2830,5513.0,1302,2112,8.0,702.0,30.0,1207,136.0,402.0,1609.0,4447.0,5795.0
4159,361.0,180.0,1221.0,112.0,658,2822,3641.0,352.0,1655.0,687.0,257,6328,4885,8.0,6368,599,17.0,858.0,229.0,930.0,129.0,1134.0,8.0,290.0,6430.0,5.0,967.0,115.0,1339.0,2712,5344.0,1211,1959,8.0,707.0,30.0,1134,129.0,374.0,1571.0,4441.0,5529.0
4160,357.0,174.0,1211.0,103.0,629,2703,3513.0,348.0,1675.0,677.0,259,6146,4532,8.0,5931,597,17.0,852.0,208.0,895.0,129.0,1086.0,9.0,293.0,6322.0,4.0,962.0,116.0,1332.0,2414,5052.0,1191,1877,8.0,669.0,29.0,1067,91.0,362.0,1529.0,4406.0,5125.0
4161,334.0,177.0,1206.0,101.0,604,2528,3458.0,319.0,1587.0,654.0,246,5943,4399,8.0,5505,574,17.0,764.0,194.0,853.0,128.0,1044.0,9.0,296.0,6062.0,4.0,951.0,115.0,1247.0,2369,4805.0,1161,1748,6.0,650.0,27.0,961,89.0,359.0,1520.0,4180.0,4432.0
4162,314.0,169.0,1159.0,95.0,540,2341,3352.0,316.0,1548.0,644.0,238,5748,4290,7.0,4956,552,17.0,745.0,174.0,773.0,130.0,913.0,9.0,283.0,5730.0,3.0,962.0,115.0,1053.0,2071,4605.0,1082,1511,7.0,629.0,27.0,688,73.0,205.0,1512.0,4140.0,3568.0
4163,286.0,156.0,1030.0,95.0,522,2235,3209.0,299.0,1533.0,650.0,233,5712,4261,7.0,4640,538,16.0,679.0,163.0,730.0,130.0,921.0,9.0,254.0,5497.0,3.0,974.0,116.0,1056.0,2039,4505.0,1015,1381,8.0,628.0,27.0,729,92.0,210.0,1462.0,4027.0,3422.0
4164,210.0,122.0,841.0,73.0,370,1282,2567.0,245.0,1270.0,424.0,142,4417,3801,6.0,2743,394,13.0,580.0,136.0,601.0,110.0,570.0,3.0,202.0,3658.0,2.0,626.0,107.0,884.0,1654,3538.0,733,1106,7.0,486.0,15.0,726,91.0,217.0,1053.0,2802.0,2068.0
4165,196.0,101.0,811.0,56.0,333,1102,2300.0,209.0,1139.0,385.0,130,4225,3746,6.0,2193,396,14.0,593.0,50.0,264.0,106.0,322.0,3.0,71.0,2734.0,2.0,545.0,107.0,720.0,1553,2502.0,486,484,6.0,402.0,5.0,689,89.0,215.0,931.0,2416.0,1940.0
4166,181.0,88.0,798.0,51.0,296,1003,1982.0,182.0,1093.0,315.0,117,4090,3711,4.0,2059,351,13.0,608.0,42.0,312.0,113.0,312.0,3.0,72.0,2360.0,1.0,430.0,85.0,693.0,1465,2784.0,507,479,6.0,340.0,4.0,671,73.0,209.0,828.0,2045.0,2065.0
4167,170.0,80.0,832.0,53.0,315,1077,1997.0,198.0,1069.0,331.0,126,4445,4118,4.0,2028,369,13.0,681.0,42.0,341.0,127.0,330.0,3.0,80.0,2514.0,1.0,363.0,59.0,653.0,1500,3369.0,549,519,5.0,372.0,7.0,661,66.0,231.0,732.0,2095.0,2442.0
4168,174.0,81.0,908.0,55.0,314,1109,2029.0,185.0,1087.0,333.0,132,4716,4325,4.0,2042,398,14.0,711.0,42.0,371.0,130.0,311.0,3.0,109.0,2520.0,1.0,356.0,34.0,611.0,1529,3848.0,601,513,4.0,362.0,7.0,678,61.0,219.0,764.0,2091.0,2731.0
4169,171.0,74.0,965.0,55.0,301,1102,2026.0,179.0,1060.0,331.0,127,4728,4320,4.0,1816,387,14.0,678.0,51.0,368.0,127.0,310.0,2.0,109.0,2461.0,0.0,360.0,35.0,576.0,1460,4066.0,601,491,5.0,355.0,7.0,655,63.0,168.0,748.0,1686.0,2728.0
4170,167.0,76.0,1006.0,55.0,301,1120,2025.0,181.0,1034.0,335.0,130,4819,4317,3.0,1834,385,12.0,670.0,48.0,372.0,134.0,328.0,2.0,114.0,2495.0,0.0,351.0,35.0,554.0,1436,4232.0,600,488,4.0,351.0,7.0,659,59.0,169.0,721.0,1655.0,2728.0
4171,135.0,73.0,933.0,51.0,297,1098,1853.0,141.0,887.0,254.0,124,4851,4400,4.0,1833,382,11.0,666.0,48.0,362.0,137.0,315.0,2.0,79.0,2361.0,0.0,295.0,34.0,396.0,1241,4285.0,568,471,5.0,332.0,7.0,513,40.0,146.0,667.0,1416.0,2571.0
4172,139.0,73.0,945.0,51.0,287,1093,1849.0,137.0,882.0,296.0,116,4832,4347,4.0,1831,382,12.0,671.0,48.0,371.0,141.0,342.0,2.0,80.0,2410.0,0.0,355.0,46.0,398.0,1246,4251.0,574,466,5.0,323.0,7.0,524,39.0,155.0,681.0,1227.0,2567.0
4173,146.0,72.0,946.0,49.0,284,1098,1860.0,136.0,913.0,302.0,109,4807,4263,5.0,1812,375,8.0,679.0,49.0,374.0,143.0,350.0,2.0,79.0,2434.0,0.0,367.0,46.0,421.0,1259,4313.0,578,455,5.0,337.0,8.0,532,40.0,158.0,700.0,1249.0,2608.0
4174,147.0,74.0,949.0,49.0,271,1049,1866.0,136.0,912.0,297.0,104,4537,4131,5.0,1735,352,9.0,606.0,35.0,369.0,141.0,342.0,2.0,80.0,2443.0,0.0,374.0,47.0,419.0,1236,4334.0,582,424,5.0,313.0,8.0,535,39.0,158.0,702.0,1234.0,2601.0
4175,154.0,73.0,950.0,48.0,293,1125,1933.0,142.0,905.0,300.0,105,4896,4432,5.0,1896,363,10.0,647.0,36.0,379.0,143.0,366.0,2.0,78.0,2454.0,0.0,387.0,46.0,421.0,1417,4342.0,577,452,6.0,314.0,14.0,541,40.0,157.0,762.0,1235.0,2794.0
4176,157.0,73.0,962.0,49.0,301,1128,1960.0,147.0,946.0,302.0,104,4997,4575,5.0,1941,367,10.0,662.0,38.0,383.0,142.0,367.0,2.0,82.0,2496.0,0.0,394.0,46.0,421.0,1436,4415.0,569,471,6.0,317.0,16.0,534,41.0,157.0,802.0,1239.0,2837.0
4177,160.0,72.0,974.0,49.0,302,1130,2001.0,154.0,948.0,303.0,112,5059,4573,5.0,1927,372,9.0,661.0,37.0,388.0,156.0,378.0,2.0,82.0,2520.0,0.0,403.0,46.0,406.0,1527,4450.0,579,467,8.0,322.0,18.0,556,41.0,159.0,805.0,1239.0,2869.0
4178,158.0,73.0,957.0,41.0,294,1115,1943.0,151.0,939.0,294.0,114,4997,4624,5.0,1943,364,10.0,657.0,36.0,390.0,160.0,371.0,2.0,80.0,2425.0,0.0,359.0,47.0,397.0,1495,4353.0,571,472,8.0,327.0,17.0,552,43.0,156.0,806.0,1164.0,2853.0
4179,158.0,72.0,953.0,41.0,294,1130,1954.0,156.0,942.0,298.0,113,5052,4688,5.0,1954,368,10.0,638.0,29.0,400.0,158.0,369.0,2.0,82.0,2388.0,0.0,357.0,46.0,400.0,1506,4421.0,574,467,8.0,318.0,18.0,554,45.0,159.0,808.0,1182.0,2847.0
4180,164.0,76.0,954.0,43.0,298,1156,1970.0,161.0,955.0,302.0,118,5150,4828,5.0,2035,358,10.0,650.0,39.0,398.0,158.0,377.0,2.0,84.0,2461.0,0.0,368.0,47.0,402.0,1526,4700.0,588,478,8.0,323.0,17.0,576,46.0,157.0,832.0,1213.0,2965.0
4181,163.0,79.0,955.0,42.0,299,1190,1979.0,165.0,956.0,297.0,120,5207,4855,5.0,2072,361,10.0,674.0,52.0,391.0,158.0,379.0,2.0,96.0,2500.0,0.0,363.0,47.0,400.0,1513,4911.0,583,486,8.0,328.0,18.0,578,47.0,155.0,871.0,1334.0,3010.0
4182,166.0,79.0,970.0,43.0,301,1191,1972.0,167.0,962.0,293.0,125,5247,4960,5.0,2079,365,10.0,716.0,48.0,394.0,159.0,393.0,2.0,96.0,2508.0,0.0,368.0,46.0,406.0,1387,4938.0,592,490,8.0,329.0,18.0,584,47.0,158.0,886.0,1383.0,3044.0
